"","id","county","tot_pop","non_wa_percentage"
"1476","0500000US28149","Warren County, Mississippi",46682,0.530418576753352
"1477","0500000US28151","Washington County, Mississippi",46197,0.749052968807498
"1478","0500000US28153","Wayne County, Mississippi",20430,0.42843857072932
"1479","0500000US28155","Webster County, Mississippi",9732,0.217940813810111
"1480","0500000US28157","Wilkinson County, Mississippi",8855,0.721964991530209
"1481","0500000US28159","Winston County, Mississippi",18237,0.503536765915447
"1482","0500000US28161","Yalobusha County, Mississippi",12449,0.419632098963772
"1483","0500000US28163","Yazoo County, Mississippi",28659,0.652849017760564
"1484","0500000US29001","Adair County, Missouri",25429,0.101576939714499
"1485","0500000US29003","Andrew County, Missouri",17474,0.0541948037083667
"1486","0500000US29005","Atchison County, Missouri",5243,0.034712950600801
"1487","0500000US29007","Audrain County, Missouri",25590,0.125361469323955
"1488","0500000US29009","Barry County, Missouri",35631,0.142740871712834
"1489","0500000US29011","Barton County, Missouri",11793,0.0764012549817689
"1490","0500000US29013","Bates County, Missouri",16293,0.0598416497882526
"1491","0500000US29015","Benton County, Missouri",19072,0.0512269295302014
"1492","0500000US29017","Bollinger County, Missouri",12280,0.0392508143322475
"1493","0500000US29019","Boone County, Missouri",178012,0.209676875716244
"1494","0500000US29021","Buchanan County, Missouri",88660,0.167099030002256
"1495","0500000US29023","Butler County, Missouri",42618,0.115186071612933
"1496","0500000US29025","Caldwell County, Missouri",9059,0.0536483055524892
"1497","0500000US29027","Callaway County, Missouri",44982,0.096905428838202
"1498","0500000US29029","Camden County, Missouri",45473,0.0573087326545423
"1499","0500000US29031","Cape Girardeau County, Missouri",78261,0.13914976808372
"1500","0500000US29033","Carroll County, Missouri",8779,0.0525116755894749
"1501","0500000US29035","Carter County, Missouri",6179,0.0590710470949992
"1502","0500000US29037","Cass County, Missouri",103477,0.119630449278584
"1503","0500000US29039","Cedar County, Missouri",14070,0.0525941719971571
"1504","0500000US29041","Chariton County, Missouri",7457,0.0510929328148049
"1505","0500000US29043","Christian County, Missouri",85392,0.0658024170882519
"1506","0500000US29045","Clark County, Missouri",6720,0.0318452380952381
"1507","0500000US29047","Clay County, Missouri",242527,0.187636840434261
"1508","0500000US29049","Clinton County, Missouri",20551,0.0612622256824485
"1509","0500000US29051","Cole County, Missouri",76632,0.184139784946237
"1510","0500000US29053","Cooper County, Missouri",17647,0.119340397801326
"1511","0500000US29055","Crawford County, Missouri",24107,0.0484921392126768
"1512","0500000US29057","Dade County, Missouri",7586,0.0612971262852623
"1513","0500000US29059","Dallas County, Missouri",16699,0.0527576501586922
"1514","0500000US29061","Daviess County, Missouri",8358,0.0437903804737976
"1515","0500000US29063","DeKalb County, Missouri",12532,0.159671241621449
"1516","0500000US29065","Dent County, Missouri",15497,0.056398012518552
"1517","0500000US29067","Douglas County, Missouri",13276,0.0497890931003314
"1518","0500000US29069","Dunklin County, Missouri",30121,0.194847448623884
"1519","0500000US29071","Franklin County, Missouri",103315,0.0486473406572133
"1520","0500000US29073","Gasconade County, Missouri",14683,0.0387522985765851
"1521","0500000US29075","Gentry County, Missouri",6634,0.0417545975278867
"1522","0500000US29077","Greene County, Missouri",289512,0.123566553372572
"1523","0500000US29079","Grundy County, Missouri",9991,0.0588529676709039
"1524","0500000US29081","Harrison County, Missouri",8506,0.0478485774747237
"1525","0500000US29083","Henry County, Missouri",21695,0.0633786586771146
"1526","0500000US29085","Hickory County, Missouri",9395,0.0515167642362959
"1527","0500000US29087","Holt County, Missouri",4407,0.0412979351032449
"1528","0500000US29089","Howard County, Missouri",10066,0.0929862904828135
"1529","0500000US29091","Howell County, Missouri",40074,0.0565204371911963
"1530","0500000US29093","Iron County, Missouri",10181,0.0562813083194186
"1531","0500000US29095","Jackson County, Missouri",698072,0.37545267536873
"1532","0500000US29097","Jasper County, Missouri",120048,0.15739537518326
"1533","0500000US29099","Jefferson County, Missouri",223769,0.0550031505704544
"1534","0500000US29101","Johnson County, Missouri",53735,0.143574951149158
"1535","0500000US29103","Knox County, Missouri",3970,0.0365239294710328
"1536","0500000US29105","Laclede County, Missouri",35418,0.0650799028742447
"1537","0500000US29107","Lafayette County, Missouri",32579,0.0785782252371159
"1538","0500000US29109","Lawrence County, Missouri",38256,0.106989753241322
"1539","0500000US29111","Lewis County, Missouri",9952,0.0741559485530546
"1540","0500000US29113","Lincoln County, Missouri",56045,0.0678205013828174
"1541","0500000US29115","Linn County, Missouri",12168,0.0521860618014465
"1542","0500000US29117","Livingston County, Missouri",15157,0.0775879131754305
"1543","0500000US29119","McDonald County, Missouri",22722,0.221151307103248
"1544","0500000US29121","Macon County, Missouri",15262,0.062377145852444
"1545","0500000US29123","Madison County, Missouri",12230,0.0526573998364677
"1546","0500000US29125","Maries County, Missouri",8790,0.0444823663253697
"1547","0500000US29127","Marion County, Missouri",28585,0.0972188210599965
"1548","0500000US29129","Mercer County, Missouri",3656,0.0530634573304157
"1549","0500000US29131","Miller County, Missouri",25202,0.0501150702325213
"1550","0500000US29133","Mississippi County, Missouri",13594,0.28674415183169
"1551","0500000US29135","Moniteau County, Missouri",16047,0.10581417087306
"1552","0500000US29137","Monroe County, Missouri",8596,0.0703815728245696
"1553","0500000US29139","Montgomery County, Missouri",11378,0.0595886799085955
"1554","0500000US29141","Morgan County, Missouri",20162,0.0597162979863108
"1555","0500000US29143","New Madrid County, Missouri",17544,0.200296397628819
"1556","0500000US29145","Newton County, Missouri",58191,0.139248337371759
"1557","0500000US29147","Nodaway County, Missouri",22401,0.0744609615642159
"1558","0500000US29149","Oregon County, Missouri",10553,0.0612148204302094
"1559","0500000US29151","Osage County, Missouri",13658,0.0240884463318202
"1560","0500000US29153","Ozark County, Missouri",9227,0.046385607456378
"1561","0500000US29155","Pemiscot County, Missouri",16783,0.316868259548353
"1562","0500000US29157","Perry County, Missouri",19262,0.0491641574083688
"1563","0500000US29159","Pettis County, Missouri",42445,0.15033572858994
"1564","0500000US29161","Phelps County, Missouri",44551,0.111714664092837
"1565","0500000US29163","Pike County, Missouri",18557,0.119900846041925
"1566","0500000US29165","Platte County, Missouri",101141,0.188143285116817
"1567","0500000US29167","Polk County, Missouri",31742,0.0628504820112155
"1568","0500000US29169","Pulaski County, Missouri",51862,0.305271682542131
"1569","0500000US29171","Putnam County, Missouri",4778,0.0414399330263708
"1570","0500000US29173","Ralls County, Missouri",10226,0.0442988460786231
"1571","0500000US29175","Randolph County, Missouri",24899,0.113538696333186
"1572","0500000US29177","Ray County, Missouri",22877,0.0616339555011584
"1573","0500000US29179","Reynolds County, Missouri",6260,0.063258785942492
"1574","0500000US29181","Ripley County, Missouri",13565,0.0483597493549576
"1575","0500000US29183","St. Charles County, Missouri",395130,0.12774276820287
"1576","0500000US29185","St. Clair County, Missouri",9365,0.0554191137213027
"1577","0500000US29186","Ste. Genevieve County, Missouri",17792,0.0432216726618705
"1578","0500000US29187","St. Francois County, Missouri",66674,0.0827458979512253
"1579","0500000US29189","St. Louis County, Missouri",996227,0.338394763442468
"1580","0500000US29195","Saline County, Missouri",22910,0.195416848537756
"1581","0500000US29197","Schuyler County, Missouri",4518,0.0307658255865427
"1582","0500000US29199","Scotland County, Missouri",4948,0.0264753435731608
"1583","0500000US29201","Scott County, Missouri",38576,0.16507673164662
"1584","0500000US29203","Shannon County, Missouri",8235,0.0620522161505768
"1585","0500000US29205","Shelby County, Missouri",5995,0.0505421184320267
"1586","0500000US29207","Stoddard County, Missouri",29364,0.0466217136629887
"1587","0500000US29209","Stone County, Missouri",31642,0.0530307818721952
"1588","0500000US29211","Sullivan County, Missouri",6212,0.228911783644559
"1589","0500000US29213","Taney County, Missouri",55100,0.112141560798548
"1590","0500000US29215","Texas County, Missouri",25650,0.0881091617933724
"1591","0500000US29217","Vernon County, Missouri",20507,0.0589067147803189
"1592","0500000US29219","Warren County, Missouri",34448,0.0834300975383186
"1593","0500000US29221","Washington County, Missouri",24994,0.0573337601024246
"1594","0500000US29223","Wayne County, Missouri",13303,0.0522438547696008
"1595","0500000US29225","Webster County, Missouri",38745,0.0571944767066719
"1596","0500000US29227","Worth County, Missouri",2041,0.0347868691817736
"1597","0500000US29229","Wright County, Missouri",18210,0.0483800109829764
"1598","0500000US29510","St. Louis city, Missouri",308233,0.560747875795259
"1599","0500000US30001","Beaverhead County, Montana",9450,0.0991534391534391
"1600","0500000US30003","Big Horn County, Montana",13483,0.732848772528369
"1601","0500000US30005","Blaine County, Montana",6745,0.554781319495923
"1602","0500000US30007","Broadwater County, Montana",5917,0.0655737704918032
"1603","0500000US30009","Carbon County, Montana",10680,0.0573970037453183
"1604","0500000US30011","Carter County, Montana",1223,0.0343417825020441
"1605","0500000US30013","Cascade County, Montana",81633,0.148334619577867
"1606","0500000US30015","Chouteau County, Montana",5732,0.23115840893231
"1607","0500000US30017","Custer County, Montana",11726,0.0819546307351185
"1608","0500000US30019","Daniels County, Montana",1722,0.0824622531939605
"1609","0500000US30021","Dawson County, Montana",8952,0.0741733690795353
"1610","0500000US30023","Deer Lodge County, Montana",9100,0.0992307692307692
"1611","0500000US30025","Fallon County, Montana",3004,0.0466045272969374
"1612","0500000US30027","Fergus County, Montana",11281,0.0593918978813935
"1613","0500000US30029","Flathead County, Montana",100091,0.0719844941103596
"1614","0500000US30031","Gallatin County, Montana",108576,0.0830938697318008
"1615","0500000US30033","Garfield County, Montana",1281,0.0304449648711944
"1616","0500000US30035","Glacier County, Montana",13732,0.694290707835712
"1617","0500000US30037","Golden Valley County, Montana",817,0.0991432068543452
"1618","0500000US30039","Granite County, Montana",3356,0.0554231227651967
"1619","0500000US30041","Hill County, Montana",16469,0.30997631914506
"1620","0500000US30043","Jefferson County, Montana",11921,0.0688700612364734
"1621","0500000US30045","Judith Basin County, Montana",1945,0.0426735218508998
"1622","0500000US30047","Lake County, Montana",30221,0.348499387842891
"1623","0500000US30049","Lewis and Clark County, Montana",67850,0.086352247605011
"1624","0500000US30051","Liberty County, Montana",2407,0.0353136684669714
"1625","0500000US30053","Lincoln County, Montana",19556,0.0727653916956433
"1626","0500000US30055","McCone County, Montana",1698,0.0571260306242638
"1627","0500000US30057","Madison County, Montana",8291,0.0786394886020987
"1628","0500000US30059","Meagher County, Montana",1852,0.0512958963282938
"1629","0500000US30061","Mineral County, Montana",4235,0.0838252656434475
"1630","0500000US30063","Missoula County, Montana",117834,0.106403924164503
"1631","0500000US30065","Musselshell County, Montana",4632,0.0921848013816926
"1632","0500000US30067","Park County, Montana",16386,0.0659099231050897
"1633","0500000US30069","Petroleum County, Montana",512,0.05859375
"1634","0500000US30071","Phillips County, Montana",4113,0.160709944079747
"1635","0500000US30073","Pondera County, Montana",5968,0.186662198391421
"1636","0500000US30075","Powder River County, Montana",1750,0.0662857142857143
"1637","0500000US30077","Powell County, Montana",6789,0.107674178818677
"1638","0500000US30079","Prairie County, Montana",1099,0.0955414012738853
"1639","0500000US30081","Ravalli County, Montana",42524,0.0706189445959928
"1640","0500000US30083","Richland County, Montana",11027,0.109186542123878
"1641","0500000US30085","Roosevelt County, Montana",11160,0.660215053763441
"1642","0500000US30087","Rosebud County, Montana",9205,0.451059206952743
"1643","0500000US30089","Sanders County, Montana",11689,0.0994097014286937
"1644","0500000US30091","Sheridan County, Montana",3471,0.083837510803803
"1645","0500000US30093","Silver Bow County, Montana",34811,0.0960041366234811
"1646","0500000US30095","Stillwater County, Montana",9419,0.0709204798810914
"1647","0500000US30097","Sweet Grass County, Montana",3676,0.0622959738846572
"1648","0500000US30099","Teton County, Montana",6091,0.0637005417829585
"1649","0500000US30101","Toole County, Montana",4860,0.129423868312757
"1650","0500000US30103","Treasure County, Montana",673,0.0906389301634473
"1651","0500000US30105","Valley County, Montana",7402,0.156309105647122
"1652","0500000US30107","Wheatland County, Montana",2161,0.0957889865802869
"1653","0500000US30109","Wibaux County, Montana",1018,0.06286836935167
"1654","0500000US30111","Yellowstone County, Montana",159266,0.137141637260935
"1655","0500000US31001","Adams County, Nebraska",31808,0.142102615694165
"1656","0500000US31003","Antelope County, Nebraska",6341,0.0514114492982179
"1657","0500000US31005","Arthur County, Nebraska",455,0.0593406593406594
"1658","0500000US31007","Banner County, Nebraska",726,0.0853994490358126
"1659","0500000US31009","Blaine County, Nebraska",479,0.0396659707724426
"1660","0500000US31011","Boone County, Nebraska",5320,0.0394736842105263
"1661","0500000US31013","Box Butte County, Nebraska",10835,0.18772496538994
"1662","0500000US31015","Boyd County, Nebraska",1955,0.051150895140665
"1663","0500000US31017","Brown County, Nebraska",3000,0.041
"1664","0500000US31019","Buffalo County, Nebraska",49350,0.129422492401216
"1665","0500000US31021","Burt County, Nebraska",6531,0.0713520134741999
"1666","0500000US31023","Butler County, Nebraska",8032,0.0532868525896414
"1667","0500000US31025","Cass County, Nebraska",25935,0.0626566416040101
"1668","0500000US31027","Cedar County, Nebraska",8515,0.0346447445684087
"1669","0500000US31029","Chase County, Nebraska",3928,0.156313645621181
"1670","0500000US31031","Cherry County, Nebraska",5790,0.12573402417962
"1671","0500000US31033","Cheyenne County, Nebraska",9644,0.105350476980506
"1672","0500000US31035","Clay County, Nebraska",6186,0.10717749757517
"1673","0500000US31037","Colfax County, Nebraska",10700,0.516728971962617
"1674","0500000US31039","Cuming County, Nebraska",8947,0.117916620096122
"1675","0500000US31041","Custer County, Nebraska",10869,0.0549268561965223
"1676","0500000US31043","Dakota County, Nebraska",20010,0.514542728635682
"1677","0500000US31045","Dawes County, Nebraska",8888,0.150652565256526
"1678","0500000US31047","Dawson County, Nebraska",23657,0.413323751955024
"1679","0500000US31049","Deuel County, Nebraska",1861,0.091886082751209
"1680","0500000US31051","Dixon County, Nebraska",5746,0.158719108945353
"1681","0500000US31053","Dodge County, Nebraska",36789,0.161841854902281
"1682","0500000US31055","Douglas County, Nebraska",560733,0.304922307051663
"1683","0500000US31057","Dundy County, Nebraska",1783,0.111609646662928
"1684","0500000US31059","Fillmore County, Nebraska",5561,0.0627584966732602
"1685","0500000US31061","Franklin County, Nebraska",2974,0.0423671822461331
"1686","0500000US31063","Frontier County, Nebraska",2623,0.0396492565764391
"1687","0500000US31065","Furnas County, Nebraska",4763,0.0671845475540626
"1688","0500000US31067","Gage County, Nebraska",21621,0.0545303177466352
"1689","0500000US31069","Garden County, Nebraska",1890,0.0857142857142857
"1690","0500000US31071","Garfield County, Nebraska",1986,0.0206445115810675
"1691","0500000US31073","Gosper County, Nebraska",2028,0.0882642998027613
"1692","0500000US31075","Grant County, Nebraska",649,0.0261941448382126
"1693","0500000US31077","Greeley County, Nebraska",2363,0.0355480321625052
"1694","0500000US31079","Hall County, Nebraska",61201,0.330746229636771
"1695","0500000US31081","Hamilton County, Nebraska",9194,0.0517728953665434
"1696","0500000US31083","Harlan County, Nebraska",3415,0.0363103953147877
"1697","0500000US31085","Hayes County, Nebraska",893,0.0683090705487122
"1698","0500000US31087","Hitchcock County, Nebraska",2806,0.0591589451176051
"1699","0500000US31089","Holt County, Nebraska",10182,0.0669809467688077
"1700","0500000US31091","Hooker County, Nebraska",666,0.039039039039039
"1701","0500000US31093","Howard County, Nebraska",6396,0.0451844903064416
"1702","0500000US31095","Jefferson County, Nebraska",7176,0.0656354515050167
"1703","0500000US31097","Johnson County, Nebraska",5169,0.197136776939447
"1704","0500000US31099","Kearney County, Nebraska",6492,0.0788662969808995
"1705","0500000US31101","Keith County, Nebraska",8070,0.106443618339529
"1706","0500000US31103","Keya Paha County, Nebraska",790,0.0215189873417722
"1707","0500000US31105","Kimball County, Nebraska",3568,0.13817264573991
"1708","0500000US31107","Knox County, Nebraska",8439,0.143026424931864
"1709","0500000US31109","Lancaster County, Nebraska",313772,0.187684050839463
"1710","0500000US31111","Lincoln County, Nebraska",35265,0.122104069190415
"1711","0500000US31113","Logan County, Nebraska",765,0.0522875816993464
"1712","0500000US31115","Loup County, Nebraska",604,0.0397350993377483
"1713","0500000US31117","McPherson County, Nebraska",493,0.026369168356998
"1714","0500000US31119","Madison County, Nebraska",35132,0.202891950358647
"1715","0500000US31121","Merrick County, Nebraska",7859,0.0755821351316961
"1716","0500000US31123","Morrill County, Nebraska",4796,0.183694745621351
"1717","0500000US31125","Nance County, Nebraska",3561,0.0488626790227464
"1718","0500000US31127","Nemaha County, Nebraska",6957,0.0618082506827655
"1719","0500000US31129","Nuckolls County, Nebraska",4269,0.0536425392363551
"1720","0500000US31131","Otoe County, Nebraska",15956,0.112684883429431
"1721","0500000US31133","Pawnee County, Nebraska",2621,0.0465471194200687
"1722","0500000US31135","Perkins County, Nebraska",2886,0.0547470547470548
"1723","0500000US31137","Phelps County, Nebraska",9050,0.0771270718232044
"1724","0500000US31139","Pierce County, Nebraska",7093,0.0383476667136614
"1725","0500000US31141","Platte County, Nebraska",33231,0.216935993500045
"1726","0500000US31143","Polk County, Nebraska",5309,0.0719532868713505
"1727","0500000US31145","Red Willow County, Nebraska",10760,0.0828066914498141
"1728","0500000US31147","Richardson County, Nebraska",7971,0.0764019570944674
"1729","0500000US31149","Rock County, Nebraska",1420,0.0316901408450704
"1730","0500000US31151","Saline County, Nebraska",14365,0.308458057779325
"1731","0500000US31153","Sarpy County, Nebraska",181376,0.188900405786874
"1732","0500000US31155","Saunders County, Nebraska",21032,0.046880943324458
"1733","0500000US31157","Scotts Bluff County, Nebraska",36160,0.278844026548673
"1734","0500000US31159","Seward County, Nebraska",17203,0.0532465267685869
"1735","0500000US31161","Sheridan County, Nebraska",5268,0.190964312832194
"1736","0500000US31163","Sherman County, Nebraska",3074,0.0396877033181522
"1737","0500000US31165","Sioux County, Nebraska",1195,0.0803347280334729
"1738","0500000US31167","Stanton County, Nebraska",5974,0.0836960160696351
"1739","0500000US31169","Thayer County, Nebraska",5034,0.0482717520858165
"1740","0500000US31171","Thomas County, Nebraska",722,0.054016620498615
"1741","0500000US31173","Thurston County, Nebraska",7196,0.645080600333519
"1742","0500000US31175","Valley County, Nebraska",4227,0.0544121126094157
"1743","0500000US31177","Washington County, Nebraska",20328,0.0548012593467139
"1744","0500000US31179","Wayne County, Nebraska",9213,0.0988820145446652
"1745","0500000US31181","Webster County, Nebraska",3505,0.0813124108416547
"1746","0500000US31183","Wheeler County, Nebraska",815,0.0417177914110429
"1747","0500000US31185","York County, Nebraska",13762,0.0930097369568377
"1748","0500000US32001","Churchill County, Nevada",24021,0.265184630115316
"1749","0500000US32003","Clark County, Nevada",2181635,0.570196664428284
"1750","0500000US32005","Douglas County, Nevada",48030,0.191588590464293
"1751","0500000US32007","Elko County, Nevada",52357,0.332028191072827
"1752","0500000US32009","Esmeralda County, Nevada",843,0.31435349940688
"1753","0500000US32011","Eureka County, Nevada",1946,0.199897225077081
"1754","0500000US32013","Humboldt County, Nevada",16719,0.34870506609247
"1755","0500000US32015","Lander County, Nevada",5579,0.303280157734361
"1756","0500000US32017","Lincoln County, Nevada",5191,0.154883452128684
"1757","0500000US32019","Lyon County, Nevada",53895,0.248223397346693
"1758","0500000US32021","Mineral County, Nevada",4455,0.375757575757576
"1759","0500000US32023","Nye County, Nevada",43977,0.235714123291721
"1760","0500000US32027","Pershing County, Nevada",6469,0.345339310558046
"1761","0500000US32029","Storey County, Nevada",3976,0.157444668008048
"1762","0500000US32031","Washoe County, Nevada",456629,0.367909177910295
"1763","0500000US32033","White Pine County, Nevada",9651,0.285773494974614
"1764","0500000US32510","Carson City, Nevada",54532,0.328577715836573
"1765","0500000US33001","Belknap County, New Hampshire",60872,0.0490701800499409
"1766","0500000US33003","Carroll County, New Hampshire",48132,0.0410537688024599
"1767","0500000US33005","Cheshire County, New Hampshire",75963,0.0583968510985612
"1768","0500000US33007","Coos County, New Hampshire",31396,0.049146388074914
"1769","0500000US33009","Grafton County, New Hampshire",89853,0.0924510033053988
"1770","0500000US33011","Hillsborough County, New Hampshire",413204,0.154282146349019
"1771","0500000US33013","Merrimack County, New Hampshire",149830,0.0753921110592004
"1772","0500000US33015","Rockingham County, New Hampshire",306669,0.0739722632545187
"1773","0500000US33017","Strafford County, New Hampshire",129841,0.0939302685592378
"1774","0500000US33019","Sullivan County, New Hampshire",43027,0.0501313128965534
"1775","0500000US34001","Atlantic County, New Jersey",265498,0.435939253779689
"1776","0500000US34003","Bergen County, New Jersey",932420,0.433087020870423
"1777","0500000US34005","Burlington County, New Jersey",445610,0.323787616974484
"1778","0500000US34007","Camden County, New Jersey",506224,0.431289310660893
"1779","0500000US34009","Cape May County, New Jersey",93129,0.146334654081972
"1780","0500000US34011","Cumberland County, New Jersey",151423,0.535176294222146
"1781","0500000US34013","Essex County, New Jersey",796349,0.689438926902652
"1782","0500000US34015","Gloucester County, New Jersey",290961,0.214320819628747
"1783","0500000US34017","Hudson County, New Jersey",672826,0.710749881841665
"1784","0500000US34019","Hunterdon County, New Jersey",124712,0.141926999807557
"1785","0500000US34021","Mercer County, New Jersey",368168,0.502181069511745
"1786","0500000US34023","Middlesex County, New Jersey",827363,0.568334576238
"1787","0500000US34025","Monmouth County, New Jersey",621990,0.246204922908728
"1788","0500000US34027","Morris County, New Jersey",493920,0.285274943310658
"1789","0500000US34029","Ocean County, New Jersey",595424,0.15197741441393
"1790","0500000US34031","Passaic County, New Jersey",504402,0.584841059313801
"1791","0500000US34033","Salem County, New Jersey",62883,0.256698948841499
"1792","0500000US34035","Somerset County, New Jersey",330573,0.434433544179349
"1793","0500000US34037","Sussex County, New Jersey",141197,0.136143119188085
"1794","0500000US34039","Union County, New Jersey",554738,0.593880354329431
"1795","0500000US34041","Warren County, New Jersey",105715,0.18146904412808
"1796","0500000US35001","Bernalillo County, New Mexico",678203,0.611327286962753
"1797","0500000US35003","Catron County, New Mexico",3553,0.247115113988179
"1798","0500000US35005","Chaves County, New Mexico",65080,0.607375537799631
"1799","0500000US35006","Cibola County, New Mexico",26921,0.808699528249322
"1800","0500000US35007","Colfax County, New Mexico",12151,0.529832935560859
"1801","0500000US35009","Curry County, New Mexico",49794,0.522512752540467
"1802","0500000US35011","De Baca County, New Mexico",1805,0.469806094182825
"1803","0500000US35013","Doña Ana County, New Mexico",216174,0.726239048174156
"1804","0500000US35015","Eddy County, New Mexico",57108,0.53178188695104
"1805","0500000US35017","Grant County, New Mexico",27642,0.541748064539469
"1806","0500000US35019","Guadalupe County, New Mexico",4410,0.838321995464853
"1807","0500000US35021","Harding County, New Mexico",684,0.437134502923977
"1808","0500000US35023","Hidalgo County, New Mexico",4298,0.609818520241973
"1809","0500000US35025","Lea County, New Mexico",69046,0.643715783680445
"1810","0500000US35027","Lincoln County, New Mexico",19468,0.383295664680501
"1811","0500000US35028","Los Alamos County, New Mexico",18742,0.279319176181838
"1812","0500000US35029","Luna County, New Mexico",24100,0.705103734439834
"1813","0500000US35031","McKinley County, New Mexico",72423,0.913425293069881
"1814","0500000US35033","Mora County, New Mexico",4530,0.824944812362031
"1815","0500000US35035","Otero County, New Mexico",66121,0.510503470909393
"1816","0500000US35037","Quay County, New Mexico",8299,0.501988191348355
"1817","0500000US35039","Rio Arriba County, New Mexico",39235,0.87088059130878
"1818","0500000US35041","Roosevelt County, New Mexico",18900,0.481005291005291
"1819","0500000US35043","Sandoval County, New Mexico",142689,0.564570499477886
"1820","0500000US35045","San Juan County, New Mexico",126917,0.616820441705997
"1821","0500000US35047","San Miguel County, New Mexico",27715,0.820927295688255
"1822","0500000US35049","Santa Fe County, New Mexico",149491,0.570723321136389
"1823","0500000US35051","Sierra County, New Mexico",11064,0.349060014461316
"1824","0500000US35053","Socorro County, New Mexico",16832,0.659576996197719
"1825","0500000US35055","Taos County, New Mexico",32790,0.646081122293382
"1826","0500000US35057","Torrance County, New Mexico",15535,0.487029288702929
"1827","0500000US35059","Union County, New Mexico",4180,0.476794258373206
"1828","0500000US35061","Valencia County, New Mexico",75884,0.67058932054188
"1829","0500000US36001","Albany County, New York",307717,0.277173506826077
"1830","0500000US36003","Allegany County, New York",46639,0.0545895066360771
"1831","0500000US36005","Bronx County, New York",1440625,0.906584295010846
"1832","0500000US36007","Broome County, New York",193100,0.166183324702227
"1833","0500000US36009","Cattaraugus County, New York",77176,0.0941613973255935
"1834","0500000US36011","Cayuga County, New York",77457,0.0982738809920343
"1835","0500000US36013","Chautauqua County, New York",128372,0.124240488580064
"1836","0500000US36015","Chemung County, New York",84736,0.136105079305136
"1837","0500000US36017","Chenango County, New York",47805,0.0528605794372974
"1838","0500000US36019","Clinton County, New York",80531,0.100209857073673
"1839","0500000US36021","Columbia County, New York",60338,0.1337631343432
"1840","0500000US36023","Cortland County, New York",47815,0.0729478197218446
"1841","0500000US36025","Delaware County, New York",45028,0.078217997690326
"1842","0500000US36027","Dutchess County, New York",293545,0.28217479432455
"1843","0500000US36029","Erie County, New York",919034,0.244345693412866
"1844","0500000US36031","Essex County, New York",37487,0.0791207618641129
"1845","0500000US36033","Franklin County, New York",50465,0.181987516100268
"1846","0500000US36035","Fulton County, New York",53802,0.0724508382588008
"1847","0500000US36037","Genesee County, New York",57798,0.0951417004048583
"1848","0500000US36039","Greene County, New York",47442,0.146304961848151
"1849","0500000US36041","Hamilton County, New York",4471,0.0489823305748155
"1850","0500000US36043","Herkimer County, New York",62163,0.0540514453935621
"1851","0500000US36045","Jefferson County, New York",113157,0.184425179175835
"1852","0500000US36047","Kings County, New York",2594676,0.634061825060239
"1853","0500000US36049","Lewis County, New York",26605,0.0423604585604209
"1854","0500000US36051","Livingston County, New York",63483,0.0915363168092245
"1855","0500000US36053","Madison County, New York",70942,0.0678300583575315
"1856","0500000US36055","Monroe County, New York",742724,0.293522223598537
"1857","0500000US36057","Montgomery County, New York",49163,0.185871488721193
"1858","0500000US36059","Nassau County, New York",1357293,0.396660116864966
"1859","0500000US36061","New York County, New York",1630698,0.528817721000455
"1860","0500000US36063","Niagara County, New York",210848,0.144587570192745
"1861","0500000US36065","Oneida County, New York",230011,0.17953923942768
"1862","0500000US36067","Onondaga County, New York",461795,0.230197381955197
"1863","0500000US36069","Ontario County, New York",109538,0.0996275265204769
"1864","0500000US36071","Orange County, New York",379758,0.35440464717004
"1865","0500000US36073","Orleans County, New York",40786,0.134433384004315
"1866","0500000US36075","Oswego County, New York",118427,0.0593867952409501
"1867","0500000US36077","Otsego County, New York",59920,0.0859145527369827
"1868","0500000US36079","Putnam County, New York",98856,0.211408513393218
"1869","0500000US36081","Queens County, New York",2295808,0.746132516307984
"1870","0500000US36083","Rensselaer County, New York",159200,0.167192211055276
"1871","0500000US36085","Richmond County, New York",475671,0.387740686314701
"1872","0500000US36087","Rockland County, New York",324622,0.365301797167167
"1873","0500000US36089","St. Lawrence County, New York",108699,0.0794303535451109
"1874","0500000US36091","Saratoga County, New York",229276,0.0959367748913973
"1875","0500000US36093","Schenectady County, New York",154710,0.260312843384397
"1876","0500000US36095","Schoharie County, New York",31255,0.0671572548392257
"1877","0500000US36097","Schuyler County, New York",17913,0.049014682074471
"1878","0500000US36099","Seneca County, New York",34246,0.108217018045903
"1879","0500000US36101","Steuben County, New York",96360,0.0629306766293067
"1880","0500000US36103","Suffolk County, New York",1483358,0.320737138303767
"1881","0500000US36105","Sullivan County, New York",74994,0.277835560178148
"1882","0500000US36107","Tioga County, New York",48609,0.0502993272850707
"1883","0500000US36109","Tompkins County, New York",102664,0.226486402244214
"1884","0500000US36111","Ulster County, New York",178635,0.206476894225656
"1885","0500000US36113","Warren County, New York",64365,0.0619280664957663
"1886","0500000US36115","Washington County, New York",61559,0.0750824412352378
"1887","0500000US36117","Wayne County, New York",90429,0.0995808866624645
"1888","0500000US36119","Westchester County, New York",969689,0.462285330657561
"1889","0500000US36121","Wyoming County, New York",40282,0.0992502854873144
"1890","0500000US36123","Yates County, New York",25002,0.0504359651227901
"1891","0500000US37001","Alamance County, North Carolina",163276,0.357682696783361
"1892","0500000US37003","Alexander County, North Carolina",37143,0.132326414129176
