"","id","county","non_wa_percentage","tot_pop","num_HH","median_HH_income","five_mg_percentage","ten_mg_percentage"
"534","0500000US44003","Kent County, Rhode Island",0.11274710626563,163543,70166,74474,0.0131147540983607,0.00229508196721311
"535","0500000US44005","Newport County, Rhode Island",0.141768733725528,82952,33690,81652,0.0193591455273698,NA
"536","0500000US44007","Providence County, Rhode Island",0.383673694668286,634130,237518,62994,0.0400046720784909,0.0089937510950184
"537","0500000US44009","Washington County, Rhode Island",0.088921259717846,126314,48051,90003,0.0122950819672131,NA
"538","0500000US47001","Anderson County, Tennessee",0.106684548227622,76056,30175,49044,NA,NA
"539","0500000US47009","Blount County, Tennessee",0.0899545381118316,129999,50813,59276,NA,NA
"540","0500000US47011","Bradley County, Tennessee",0.140095426907352,105421,39992,52468,NA,NA
"541","0500000US47037","Davidson County, Tennessee",0.437047320925725,687159,289427,63938,0.00577118931764173,0.00135792689826864
"542","0500000US47059","Greene County, Tennessee",0.0693974222984264,68821,28323,44722,NA,NA
"543","0500000US47065","Hamilton County, Tennessee",0.288689091271688,361032,148157,57502,0.00325732899022801,NA
"544","0500000US47093","Knox County, Tennessee",0.175635067650277,461565,191925,60283,0.00313526425798746,0.00149298297999403
"545","0500000US47113","Madison County, Tennessee",0.441015068057564,97491,38930,49820,NA,NA
"546","0500000US47119","Maury County, Tennessee",0.206121187809664,92237,37104,66781,NA,NA
"547","0500000US47125","Montgomery County, Tennessee",0.363366054131981,199771,76974,56948,0.00366300366300366,NA
"548","0500000US47141","Putnam County, Tennessee",0.115719478906584,77299,31778,49282,NA,NA
"549","0500000US47147","Robertson County, Tennessee",0.166491297918326,70328,26577,66939,NA,NA
"550","0500000US47149","Rutherford County, Tennessee",0.290369663634841,316531,113797,69397,0.00221099178774479,NA
"551","0500000US47155","Sevier County, Tennessee",0.0995611826487303,97307,37933,57741,NA,NA
"552","0500000US47157","Shelby County, Tennessee",0.640830108708785,935251,353950,52614,0.00565045992115637,0.00144546649145861
"553","0500000US47163","Sullivan County, Tennessee",0.0647765797456094,156924,68560,51860,0.00411522633744856,NA
"554","0500000US47165","Sumner County, Tennessee",0.157110516119202,183756,70098,68743,NA,NA
"555","0500000US47179","Washington County, Tennessee",0.112857848169714,127603,55817,51428,0.00311688311688312,NA
"556","0500000US47187","Williamson County, Tennessee",0.152467617497169,226048,84393,115507,NA,NA
"557","0500000US47189","Wilson County, Tennessee",0.147383514642515,136691,51618,80071,NA,NA
"558","0500000US51003","Albemarle County, Virginia",0.230346670625789,107768,43754,86399,0.043046357615894,NA
"559","0500000US51013","Arlington County, Virginia",0.382050484344569,234647,111887,119755,NA,NA
"560","0500000US51015","Augusta County, Virginia",0.0909054631070674,75177,29951,62668,NA,NA
"561","0500000US51019","Bedford County, Virginia",0.121220240373574,78378,31390,69125,NA,NA
"562","0500000US53005","Benton County, Washington",0.295438950554995,198200,73678,72084,NA,NA
"563","0500000US53007","Chelan County, Washington",0.320938949906944,76298,28974,59161,NA,NA
"564","0500000US53009","Clallam County, Washington",0.172415616695533,75637,33022,57126,NA,NA
"565","0500000US53011","Clark County, Washington",0.213596244368978,474381,180862,80555,NA,NA
"566","0500000US53015","Cowlitz County, Washington",0.161649735499274,106805,42790,55497,NA,NA
"567","0500000US53021","Franklin County, Washington",0.594563419517716,91896,28162,61951,NA,NA
"568","0500000US53025","Grant County, Washington",0.461340016988789,95357,30866,56997,NA,NA
"569","0500000US53027","Grays Harbor County, Washington",0.202855566285005,72490,29920,61026,NA,NA
"570","0500000US53029","Island County, Washington",0.206114114114114,83250,35586,72066,NA,NA
"571","0500000US53033","King County, Washington",0.401523979098263,2203836,907761,102594,0.0156223467481746,0.00373577857021566
"572","0500000US53035","Kitsap County, Washington",0.232018596337062,266289,107525,79624,NA,NA
"573","0500000US53041","Lewis County, Washington",0.165053626149132,78320,31879,58911,NA,NA
"574","0500000US53045","Mason County, Washington",0.19411672419203,63740,24820,63983,NA,NA
"575","0500000US53053","Pierce County, Washington",0.330747089196434,879654,333657,79243,0.00451722190852626,NA
"576","0500000US53057","Skagit County, Washington",0.255291593834419,125860,49043,67175,NA,NA
"577","0500000US53061","Snohomish County, Washington",0.301361818950266,802089,299827,89260,NA,NA
"578","0500000US53063","Spokane County, Washington",0.153414698302886,505623,211723,59974,0.00957854406130268,NA
"579","0500000US53067","Thurston County, Washington",0.247765539535232,280269,112909,78512,NA,NA
"580","0500000US53073","Whatcom County, Washington",0.209547897565602,221410,88794,69372,NA,NA
"581","0500000US54003","Berkeley County, West Virginia",0.156031388770607,115073,46395,62370,NA,NA
"582","0500000US54011","Cabell County, West Virginia",0.0990767797399738,94452,38040,40788,0.014903129657228,NA
"583","0500000US54033","Harrison County, West Virginia",0.0583314925263235,67905,25905,54314,0.0121951219512195,NA
"584","0500000US54039","Kanawha County, West Virginia",0.122992611173215,183385,78384,47759,NA,NA
"585","0500000US54061","Monongalia County, West Virginia",0.117543627460248,105782,40401,55940,NA,NA
"586","0500000US54081","Raleigh County, West Virginia",0.125542855620387,75066,31331,46540,0.00935672514619883,NA
"587","0500000US54107","Wood County, West Virginia",0.0480837056195627,85060,34182,47944,0.0223880597014925,NA
"588","0500000US55009","Brown County, Wisconsin",0.190157471290714,261762,107385,64458,0.00574830630260727,NA
"589","0500000US55025","Dane County, Wisconsin",0.204728599524051,537453,229760,77504,0.00485799701046338,NA
"590","0500000US55027","Dodge County, Wisconsin",0.101522148110142,87705,35104,61300,0.0137130801687764,0.00632911392405063
"591","0500000US55035","Eau Claire County, Wisconsin",0.0999015272923867,103582,41385,65662,0.00940438871473354,NA
"592","0500000US55039","Fond du Lac County, Wisconsin",0.103869474794224,102417,42604,65329,0.0242718446601942,0.0105177993527508
"593","0500000US55055","Jefferson County, Wisconsin",0.102356814936329,84733,32783,71708,0.0197309417040359,0.00538116591928251
"594","0500000US55059","Kenosha County, Wisconsin",0.240508208795647,168356,64187,65997,0.0100778744846541,0.00458085203847916
"595","0500000US55063","La Crosse County, Wisconsin",0.101259817169775,118033,48175,58921,0.0122605363984674,NA
"596","0500000US55071","Manitowoc County, Wisconsin",0.0938949923513571,79099,33831,60785,0.0230202578268877,0.00920810313075507
"597","0500000US55073","Marathon County, Wisconsin",0.113154475386115,135452,54765,65851,0.0156017830609212,NA
"598","0500000US55079","Milwaukee County, Wisconsin",0.486003586719036,950172,383665,53418,0.0394216086509396,0.0135872105706005
"599","0500000US55087","Outagamie County, Wisconsin",0.123466224652344,185816,74974,66234,0.00997375328083989,0.0047244094488189
"600","0500000US55089","Ozaukee County, Wisconsin",0.0849586739481927,88443,35795,88154,0.00794551645856981,NA
"601","0500000US55097","Portage County, Wisconsin",0.0880889959611706,70565,29063,56358,NA,NA
"602","0500000US55101","Racine County, Wisconsin",0.27899399974467,195825,78905,60779,0.0242090784044016,0.00742778541953232
"603","0500000US55105","Rock County, Wisconsin",0.171067476341666,162205,65316,61243,0.0193236714975845,0.00628019323671498
"604","0500000US55109","St. Croix County, Wisconsin",0.0600722673893406,88560,34731,85594,NA,NA
"605","0500000US55117","Sheboygan County, Wisconsin",0.157877816298691,115089,48691,60706,0.0261818181818182,0.00654545454545455
"606","0500000US55127","Walworth County, Wisconsin",0.145843461351483,102850,42799,63549,0.0133647798742138,NA
"607","0500000US55131","Washington County, Wisconsin",0.0710961239161046,134930,55256,80513,0.010958904109589,NA
"608","0500000US55133","Waukesha County, Wisconsin",0.114390407559011,400899,160635,90548,0.00731058927780239,0.00287992910943731
"609","0500000US55139","Winnebago County, Wisconsin",0.112392455133397,170394,71238,58347,0.0196979645436638,0.00459619172685489
"610","0500000US55141","Wood County, Wisconsin",0.0769736301651195,73038,32684,56278,0.00915750915750916,NA
