"","id","county","non_wa_percentage","tot_pop","median_HH_income","five_mg_percentage","ten_mg_percentage","score"
"472","0500000US13073","Columbia County, Georgia",0.312006282625768,151529,88761,0,0,0
"473","0500000US13077","Coweta County, Georgia",0.288684135156092,143153,78423,0,0,0
"474","0500000US13113","Fayette County, Georgia",0.375467557506242,112553,92172,0,0,0
"475","0500000US13115","Floyd County, Georgia",0.286574358974359,97500,50880,0,0,0
"476","0500000US13117","Forsyth County, Georgia",0.281292041582948,228940,112108,0,0,0
"477","0500000US13127","Glynn County, Georgia",0.361369943903159,84675,59004,0,0,0
"478","0500000US13151","Henry County, Georgia",0.562660425788917,225182,71939,0,0,0
"479","0500000US13157","Jackson County, Georgia",0.180444680976879,67644,65063,0,0,0
"480","0500000US13185","Lowndes County, Georgia",0.46045197740113,115404,45683,0,0,0
"481","0500000US13217","Newton County, Georgia",0.533603471616935,107846,57254,0,0,0
"482","0500000US13223","Paulding County, Georgia",0.287281595395871,159509,75800,0,0,0
"483","0500000US13247","Rockdale County, Georgia",0.68279109112563,89843,60560,0,0,0
"484","0500000US13255","Spalding County, Georgia",0.414012056672481,65358,51677,0,0,0
"485","0500000US13285","Troup County, Georgia",0.436013816334104,70062,46198,0,0,0
"486","0500000US13295","Walker County, Georgia",0.0896244873114103,68999,47856,0,0,0
"487","0500000US13297","Walton County, Georgia",0.250208114265685,91296,66176,0,0,0
"488","0500000US13313","Whitfield County, Georgia",0.414883819099334,104234,52198,0,0,0
"489","0500000US17019","Champaign County, Illinois",0.327147439705358,210425,52405,0,0,0
"490","0500000US17199","Williamson County, Illinois",0.102089516622172,67049,58097,0,0,0
"491","0500000US18003","Allen County, Indiana",0.259322129650304,371723,56519,0,0,0
"492","0500000US18011","Boone County, Indiana",0.0934071786132709,65723,70813,0,0,0
"493","0500000US18043","Floyd County, Indiana",0.119938706074851,77006,63219,0,0,0
"494","0500000US18057","Hamilton County, Indiana",0.161538151876705,322933,105062,0,0,0
"495","0500000US18059","Hancock County, Indiana",0.075082002186725,74998,69392,0,0,0
"496","0500000US18063","Hendricks County, Indiana",0.15357348033883,163622,85381,0,0,0
"497","0500000US18067","Howard County, Indiana",0.146344726918866,82210,53440,0,0,0
"498","0500000US18091","LaPorte County, Indiana",0.207179403142696,109842,56019,0,0,0
"499","0500000US18105","Monroe County, Indiana",0.163218265388235,146638,52453,0,0,0
"500","0500000US18109","Morgan County, Indiana",0.0389867178656885,69793,62862,0,0,0
"501","0500000US19049","Dallas County, Iowa",0.144069351435648,87208,94885,0,0,0
"502","0500000US20015","Butler County, Kansas",0.110569227316927,66845,61951,0,0,0
"503","0500000US20045","Douglas County, Kansas",0.215378987537516,120281,64233,0,0,0
"504","0500000US21015","Boone County, Kentucky",0.12201417313214,130952,76443,0,0,0
"505","0500000US21029","Bullitt County, Kentucky",0.0541803186784438,80269,65560,0,0,0
"506","0500000US21047","Christian County, Kentucky",0.343954156341518,71024,47445,0,0,0
"507","0500000US21059","Daviess County, Kentucky",0.11857337673326,100461,50964,0,0,0
"508","0500000US21093","Hardin County, Kentucky",0.23976294597868,108161,57463,0,0,0
"509","0500000US21111","Jefferson County, Kentucky",0.324324394540079,769828,59049,0,0,0
"510","0500000US21145","McCracken County, Kentucky",0.165687534422618,65364,45084,0,0,0
"511","0500000US21151","Madison County, Kentucky",0.103202807941209,91170,49421,0,0,0
"512","0500000US21185","Oldham County, Kentucky",0.117763721321574,66557,97968,0,0,0
"513","0500000US21227","Warren County, Kentucky",0.214667555045943,129074,52645,0,0,0
"514","0500000US22005","Ascension Parish, Louisiana",0.313061691711927,123177,85425,0,0,0
"515","0500000US22015","Bossier Parish, Louisiana",0.330917855370631,126959,49962,0,0,0
"516","0500000US22019","Calcasieu Parish, Louisiana",0.324745883259411,202466,51246,0,0,0
"517","0500000US22045","Iberia Parish, Louisiana",0.41028312633714,71982,50991,0,0,0
"518","0500000US22055","Lafayette Parish, Louisiana",0.342312083257499,241756,60567,0,0,0
"519","0500000US22057","Lafourche Parish, Louisiana",0.23196396359671,98123,51339,0,0,0
"520","0500000US22063","Livingston Parish, Louisiana",0.121456372719879,137712,62187,0,0,0
"521","0500000US22097","St. Landry Parish, Louisiana",0.453761896211169,83535,38681,0,0,0
"522","0500000US22103","St. Tammany Parish, Louisiana",0.212116238995628,255921,69076,0,0,0
"523","0500000US22109","Terrebonne Parish, Louisiana",0.332972644268174,111823,48446,0,0,0
"524","0500000US24037","St. Mary's County, Maryland",0.25727417390454,112487,87947,0,0,0
"525","0500000US26037","Clinton County, Michigan",0.100871270985657,78506,69651,0,0,0
"526","0500000US26055","Grand Traverse County, Michigan",0.0708348313015438,91791,65266,0,0,0
"527","0500000US26073","Isabella County, Michigan",0.144800709090142,71077,45201,0,0,0
"528","0500000US26087","Lapeer County, Michigan",0.0815800821588253,88122,66263,0,0,0
"529","0500000US26093","Livingston County, Michigan",0.0564915810374521,189869,86512,0,0,0
"530","0500000US26103","Marquette County, Michigan",0.0776322319642669,66493,55148,0,0,0
"531","0500000US26111","Midland County, Michigan",0.0840795064454953,83314,69872,0,0,0
"532","0500000US27013","Blue Earth County, Minnesota",0.121899097375815,66916,61133,0,0,0
"533","0500000US27019","Carver County, Minnesota",0.109941440294561,102118,101434,0,0,0
"534","0500000US27035","Crow Wing County, Minnesota",0.0507638694421109,64278,60534,0,0,0
"535","0500000US27139","Scott County, Minnesota",0.186924107602982,145535,108761,0,0,0
"536","0500000US27141","Sherburne County, Minnesota",0.0848786993522165,94476,96210,0,0,0
"537","0500000US27145","Stearns County, Minnesota",0.139190529434432,158301,66558,0,0,0
"538","0500000US27171","Wright County, Minnesota",0.0745352259602846,134205,91707,0,0,0
"539","0500000US28033","DeSoto County, Mississippi",0.355593419178235,179005,66078,0,0,0
"540","0500000US28059","Jackson County, Mississippi",0.322181291565316,142246,52476,0,0,0
"541","0500000US28067","Jones County, Mississippi",0.353563278918729,68364,37594,0,0,0
"542","0500000US28081","Lee County, Mississippi",0.345499641475944,85071,49715,0,0,0
"543","0500000US28089","Madison County, Mississippi",0.443739004054157,104584,68171,0,0,0
"544","0500000US28121","Rankin County, Mississippi",0.260025898603045,152904,67012,0,0,0
"545","0500000US29165","Platte County, Missouri",0.188143285116817,101141,81712,0,0,0
"546","0500000US34009","Cape May County, New Jersey",0.146334654081972,93129,69980,0,0,0
"547","0500000US34019","Hunterdon County, New Jersey",0.141926999807557,124712,116155,0,0,0
"548","0500000US34037","Sussex County, New Jersey",0.136143119188085,141197,101130,0,0,0
"549","0500000US35005","Chaves County, New Mexico",0.607375537799631,65080,42003,0,0,0
"550","0500000US35013","Doña Ana County, New Mexico",0.726239048174156,216174,43038,0,0,0
"551","0500000US35025","Lea County, New Mexico",0.643715783680445,69046,68457,0,0,0
"552","0500000US35035","Otero County, New Mexico",0.510503470909393,66121,39371,0,0,0
"553","0500000US35043","Sandoval County, New Mexico",0.564570499477886,142689,71997,0,0,0
"554","0500000US35049","Santa Fe County, New Mexico",0.570723321136389,149491,61298,0,0,0
"555","0500000US35061","Valencia County, New Mexico",0.67058932054188,75884,60601,0,0,0
"556","0500000US37019","Brunswick County, North Carolina",0.180010545701862,130859,63668,0,0,0
"557","0500000US37027","Caldwell County, North Carolina",0.125749087669193,81933,48737,0,0,0
"558","0500000US37031","Carteret County, North Carolina",0.134980629996663,68921,60186,0,0,0
"559","0500000US37037","Chatham County, North Carolina",0.280253971821489,71189,66857,0,0,0
"560","0500000US37069","Franklin County, North Carolina",0.363585518857229,66155,57099,0,0,0
"561","0500000US37089","Henderson County, North Carolina",0.16526350506874,115216,62131,0,0,0
"562","0500000US37101","Johnston County, North Carolina",0.319675720818438,196374,60951,0,0,0
"563","0500000US37109","Lincoln County, North Carolina",0.149109100379132,82557,71514,0,0,0
"564","0500000US37161","Rutherford County, North Carolina",0.166258323437899,66529,44361,0,0,0
"565","0500000US37171","Surry County, North Carolina",0.160774959435284,72107,49250,0,0,0
"566","0500000US37193","Wilkes County, North Carolina",0.127144504957,68489,43290,0,0,0
"567","0500000US39041","Delaware County, Ohio",0.148190371882312,200870,107854,0,0,0
"568","0500000US39055","Geauga County, Ohio",0.0443646744282655,93881,77391,0,0,0
"569","0500000US39103","Medina County, Ohio",0.0604683010057471,178176,76468,0,0,0
"570","0500000US40017","Canadian County, Oklahoma",0.235869743787544,140001,73635,0,0,0
"571","0500000US40027","Cleveland County, Oklahoma",0.280261999985691,279542,64290,0,0,0
"572","0500000US40031","Comanche County, Oklahoma",0.438983134350418,121786,51300,0,0,0
"573","0500000US40131","Rogers County, Oklahoma",0.281478646032701,91435,66132,0,0,0
"574","0500000US40145","Wagoner County, Oklahoma",0.282550896384078,78984,64319,0,0,0
"575","0500000US47001","Anderson County, Tennessee",0.106684548227622,76056,49044,0,0,0
"576","0500000US47009","Blount County, Tennessee",0.0899545381118316,129999,59276,0,0,0
"577","0500000US47011","Bradley County, Tennessee",0.140095426907352,105421,52468,0,0,0
"578","0500000US47059","Greene County, Tennessee",0.0693974222984264,68821,44722,0,0,0
"579","0500000US47113","Madison County, Tennessee",0.441015068057564,97491,49820,0,0,0
"580","0500000US47119","Maury County, Tennessee",0.206121187809664,92237,66781,0,0,0
"581","0500000US47141","Putnam County, Tennessee",0.115719478906584,77299,49282,0,0,0
"582","0500000US47147","Robertson County, Tennessee",0.166491297918326,70328,66939,0,0,0
"583","0500000US47155","Sevier County, Tennessee",0.0995611826487303,97307,57741,0,0,0
"584","0500000US47165","Sumner County, Tennessee",0.157110516119202,183756,68743,0,0,0
"585","0500000US47187","Williamson County, Tennessee",0.152467617497169,226048,115507,0,0,0
"586","0500000US47189","Wilson County, Tennessee",0.147383514642515,136691,80071,0,0,0
"587","0500000US51013","Arlington County, Virginia",0.382050484344569,234647,119755,0,0,0
"588","0500000US51015","Augusta County, Virginia",0.0909054631070674,75177,62668,0,0,0
"589","0500000US51019","Bedford County, Virginia",0.121220240373574,78378,69125,0,0,0
"590","0500000US53005","Benton County, Washington",0.295438950554995,198200,72084,0,0,0
"591","0500000US53007","Chelan County, Washington",0.320938949906944,76298,59161,0,0,0
"592","0500000US53009","Clallam County, Washington",0.172415616695533,75637,57126,0,0,0
"593","0500000US53011","Clark County, Washington",0.213596244368978,474381,80555,0,0,0
"594","0500000US53015","Cowlitz County, Washington",0.161649735499274,106805,55497,0,0,0
"595","0500000US53021","Franklin County, Washington",0.594563419517716,91896,61951,0,0,0
"596","0500000US53025","Grant County, Washington",0.461340016988789,95357,56997,0,0,0
"597","0500000US53027","Grays Harbor County, Washington",0.202855566285005,72490,61026,0,0,0
"598","0500000US53029","Island County, Washington",0.206114114114114,83250,72066,0,0,0
"599","0500000US53035","Kitsap County, Washington",0.232018596337062,266289,79624,0,0,0
"600","0500000US53041","Lewis County, Washington",0.165053626149132,78320,58911,0,0,0
"601","0500000US53045","Mason County, Washington",0.19411672419203,63740,63983,0,0,0
"602","0500000US53057","Skagit County, Washington",0.255291593834419,125860,67175,0,0,0
"603","0500000US53061","Snohomish County, Washington",0.301361818950266,802089,89260,0,0,0
"604","0500000US53067","Thurston County, Washington",0.247765539535232,280269,78512,0,0,0
"605","0500000US53073","Whatcom County, Washington",0.209547897565602,221410,69372,0,0,0
"606","0500000US54003","Berkeley County, West Virginia",0.156031388770607,115073,62370,0,0,0
"607","0500000US54039","Kanawha County, West Virginia",0.122992611173215,183385,47759,0,0,0
"608","0500000US54061","Monongalia County, West Virginia",0.117543627460248,105782,55940,0,0,0
"609","0500000US55097","Portage County, Wisconsin",0.0880889959611706,70565,56358,0,0,0
"610","0500000US55109","St. Croix County, Wisconsin",0.0600722673893406,88560,85594,0,0,0
