"","id","county_name","total_children","tested_children","percentage_tested","five_mg","ten_mg","five_mg_percentage","ten_mg_percentage"
"99","0500000US13199","Meriwether County",1582,191,0.120733249051833,NA,NA,NA,NA
"100","0500000US13201","Miller County",515,76,0.147572815533981,NA,NA,NA,NA
"101","0500000US13205","Mitchell County",1839,396,0.215334420880914,NA,NA,NA,NA
"102","0500000US13207","Monroe County",1767,100,0.0565930956423316,NA,NA,NA,NA
"103","0500000US13209","Montgomery County",668,64,0.0958083832335329,NA,NA,NA,NA
"104","0500000US13211","Morgan County",1231,137,0.111291632818846,NA,NA,NA,NA
"105","0500000US13213","Murray County",3147,198,0.0629170638703527,NA,NA,NA,NA
"106","0500000US13215","Muscogee County",17451,2194,0.12572345424331,12,NA,0.00546946216955333,NA
"107","0500000US13217","Newton County",8740,1287,0.147254004576659,NA,NA,NA,NA
"108","0500000US13219","Oconee County",2487,209,0.0840369923602734,NA,NA,NA,NA
"109","0500000US13221","Oglethorpe County",974,91,0.093429158110883,NA,NA,NA,NA
"110","0500000US13223","Paulding County",12706,759,0.0597355580040926,NA,NA,NA,NA
"111","0500000US13225","Peach County",1964,435,0.221486761710794,NA,NA,NA,NA
"112","0500000US13227","Pickens County",1850,173,0.0935135135135135,NA,NA,NA,NA
"113","0500000US13229","Pierce County",1591,278,0.174732872407291,NA,NA,NA,NA
"114","0500000US13231","Pike County",1152,96,0.0833333333333333,NA,NA,NA,NA
"115","0500000US13233","Polk County",3607,497,0.137787635153867,NA,NA,NA,NA
"116","0500000US13235","Pulaski County",720,158,0.219444444444444,NA,NA,NA,NA
"117","0500000US13237","Putnam County",1359,233,0.171449595290655,NA,NA,NA,NA
"118","0500000US13239","Quitman County",126,20,0.158730158730159,NA,NA,NA,NA
"119","0500000US13241","Rabun County",880,170,0.193181818181818,NA,NA,NA,NA
"120","0500000US13243","Randolph County",890,94,0.10561797752809,NA,NA,NA,NA
"121","0500000US13245","Richmond County",17267,1377,0.0797474952221,9,NA,0.0065359477124183,NA
"122","0500000US13247","Rockdale County",6769,1280,0.189097355591668,NA,NA,NA,NA
"123","0500000US13249","Schley County",296,62,0.209459459459459,NA,NA,NA,NA
"124","0500000US13251","Screven County",1094,130,0.118829981718464,NA,NA,NA,NA
"125","0500000US13253","Seminole County",570,100,0.175438596491228,NA,NA,NA,NA
"126","0500000US13255","Spalding County",5285,774,0.146452223273415,NA,NA,NA,NA
"127","0500000US13257","Stephens County",1649,443,0.268647665251668,NA,NA,NA,NA
"128","0500000US13259","Stewart County",303,56,0.184818481848185,NA,NA,NA,NA
"129","0500000US13261","Sumter County",2831,581,0.20522783468739,NA,NA,NA,NA
"130","0500000US13263","Talbot County",322,58,0.180124223602484,NA,NA,NA,NA
"131","0500000US13265","Taliaferro County",106,8,0.0754716981132076,NA,NA,NA,NA
"132","0500000US13267","Tattnall County",1728,314,0.181712962962963,NA,NA,NA,NA
"133","0500000US13269","Taylor County",593,92,0.155143338954469,NA,NA,NA,NA
"134","0500000US13271","Telfair County",1025,157,0.153170731707317,NA,NA,NA,NA
"135","0500000US13273","Terrell County",767,119,0.155149934810952,NA,NA,NA,NA
"136","0500000US13275","Thomas County",3473,966,0.278145695364238,NA,NA,NA,NA
"137","0500000US13277","Tift County",3164,231,0.0730088495575221,NA,NA,NA,NA
"138","0500000US13279","Toombs County",2570,208,0.0809338521400778,NA,NA,NA,NA
"139","0500000US13281","Towns County",523,96,0.183556405353728,NA,NA,NA,NA
"140","0500000US13283","Treutlen County",457,42,0.0919037199124726,NA,NA,NA,NA
"141","0500000US13285","Troup County",5755,638,0.110860121633362,NA,NA,NA,NA
"142","0500000US13287","Turner County",611,82,0.134206219312602,NA,NA,NA,NA
"143","0500000US13289","Twiggs County",580,55,0.0948275862068965,NA,NA,NA,NA
"144","0500000US13291","Union County",1069,157,0.146866230121609,NA,NA,NA,NA
"145","0500000US13293","Upson County",2026,273,0.134748272458045,NA,NA,NA,NA
"146","0500000US13295","Walker County",4846,638,0.131654973173752,NA,NA,NA,NA
